"Datapoint Number","Test Time (s)","Cycle Number","Current (A)","Potential (V)","Step Index","Step Time (s)","Charge Capacity (Ah)","Discharge Capacity (Ah)","Charge Energy (Wh)","Discharge Energy (Wh)","Timestamp","dV/dt (V/s)","dQ/dV (Ah/V)","Current Cycle Net Capacity (Ah)","Current Cycle Net Energy (Wh)","Test Net Capacity (Ah)","Test Net Energy (Wh)","Test Cumulative Capacity (Ah)","Test Cumulative Energy (Wh)","Power (W)","[Maccor] Datapoint ID","[Maccor] Cycle","[Maccor] Step Index","[Maccor] Test Time (s)","[Maccor] Step Time (s)","[Maccor] Capacity (Ah)","[Maccor] Energy (Wh)","[Maccor] Current (A)","[Maccor] Potential (V)","[Maccor] State","[Maccor] Ending Status","[Maccor] Datapoint Time","[Maccor] AC Impedance (Ω)","[Maccor] Internal Resistance (Ω)","[Maccor] VAR 1","[Maccor] VAR 10","[Maccor] VAR 11","[Maccor] VAR 12","[Maccor] VAR 13","[Maccor] VAR 14","[Maccor] VAR 15","[Maccor] VAR 2","[Maccor] VAR 3","[Maccor] VAR 4","[Maccor] VAR 5","[Maccor] VAR 6","[Maccor] VAR 7","[Maccor] VAR 8","[Maccor] VAR 9"
2127,213125.9,6,-0.2796978714,3.49774929,14,26652.96,2.1691447607,2.0726055293,8.2497475606,7.7930149461,1592534699000,-3.32836274704199e-05,-2.3363664834337,-0.0965392314,-0.4567326145,-0.6923926825,-3.3746263017,12.9948220943,50.2176565449,-0.978313031103861,2127,6,14,213125.9,26652.96,2.0726055293,7.7930149461,-0.2796978714,3.49774929,D,5,06/18/2020 22:44:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2128,213270.81,6,-0.2798504616,3.49271382,14,26797.87,2.1691447607,2.0838741139,8.2497475606,7.8324023372,1592534844000,-3.47489476226595e-05,-2.23784167118471,-0.0852706468000002,-0.4173452234,-0.6811240979,-3.3352389106,13.0060906789,50.257043936,-0.977437574763699,2128,6,14,213270.81,26797.87,2.0838741139,7.8324023372,-0.2798504616,3.49271382,D,5,06/18/2020 22:47:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2129,213417.54,6,-0.2795452811,3.48767834,14,26944.6,2.1691447607,2.0952842234,8.2497475606,7.8722268644,1592534991000,-3.43179990458647e-05,-2.26594277010328,-0.0738605372999999,-0.3775206962,-0.6697139884,-3.2954143834,13.0175007884,50.2968684632,-0.974964021941681,2129,6,14,213417.54,26944.6,2.0952842234,7.8722268644,-0.2795452811,3.48767834,D,5,06/18/2020 22:49:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2130,213563.39,6,-0.2795452811,3.48264286,14,27090.45,2.1691447607,2.1066259323,8.2497475606,7.91175545,1592535137000,-3.45250599931429e-05,-2.25235904025031,-0.0625188284,-0.337992110599999,-0.6583722795,-3.2558857978,13.0288424973,50.3363970488,-0.973556377269608,2130,6,14,213563.39,27090.45,2.1066259323,7.91175545,-0.2795452811,3.48264286,D,5,06/18/2020 22:52:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2131,213708.72,6,-0.2798504616,3.47760739,14,27235.78,2.1691447607,2.1179272077,8.2497475606,7.9510863993,1592535282000,-3.46485240487178e-05,-2.24433377619168,-0.0512175529999999,-0.298661161299999,-0.6470710041,-3.2165548485,13.0401437727,50.3757279981,-0.973210033355071,2131,6,14,213708.72,27235.78,2.1179272077,7.9510863993,-0.2798504616,3.47760739,D,5,06/18/2020 22:54:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2132,213846.2,6,-0.2803082322,3.47249561,14,27373.26,2.1691447607,2.128618029,8.2497475606,7.9882388381,1592535420000,-3.71819901076493e-05,-2.09140872650994,-0.0405267317,-0.261508722499999,-0.6363801828,-3.1794024097,13.050834594,50.4128804369,-0.973369105761361,2132,6,14,213846.2,27373.26,2.128618029,7.9882388381,-0.2803082322,3.47249561,D,5,06/18/2020 22:57:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2133,213976.58,6,-0.2800030518,3.46738384,14,27503.64,2.1691447607,2.1387567347,8.2497475606,8.0234213878,1592535550000,-3.92067034821371e-05,-1.9834041242073,-0.0303880260000002,-0.2263261728,-0.6262414771,-3.14421986,13.0609732997,50.4480629866,-0.970878056962003,2133,6,14,213976.58,27503.64,2.1387567347,8.0234213878,-0.2800030518,3.46738384,D,5,06/18/2020 22:59:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2134,214100.08,6,-0.2806134127,3.46234836,14,27627.14,2.1691447607,2.1483604117,8.2497475606,8.0566983046,1592535674000,-4.07731174089076e-05,-1.90720189535044,-0.0207843489999999,-0.193049256,-0.6166378001,-3.1109429432,13.0705769767,50.4813399034,-0.971581389255848,2134,6,14,214100.08,27627.14,2.1483604117,8.0566983046,-0.2806134127,3.46234836,D,5,06/18/2020 23:01:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2135,214213.05,6,-0.2796978714,3.45723659,14,27740.11,2.1691447607,2.1571452434,8.2497475606,8.0870933343,1592535787000,-4.52489156413209e-05,-1.71854987607028,-0.0119995173,-0.162654226299999,-0.6078529684,-3.0805479135,13.0793618084,50.5117349331,-0.966981715149195,2135,6,14,214213.05,27740.11,2.1571452434,8.0870933343,-0.2796978714,3.45723659,D,5,06/18/2020 23:03:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2136,214327.58,6,-0.2795452811,3.45212482,14,27854.64,2.1691447607,2.1660514072,8.2497475606,8.1178628575,1592535901000,-4.4632585348818e-05,-1.74228570534289,-0.00309335350000017,-0.131884703099999,-0.5989468046,-3.0497783903,13.0882679722,50.5425044563,-0.965025203199187,2136,6,14,214327.58,27854.64,2.1660514072,8.1178628575,-0.2795452811,3.45212482,D,5,06/18/2020 23:05:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2137,214438.56,6,-0.280155642,3.44708934,14,27965.62,2.1691447607,2.1746815438,8.2497475606,8.1476339024,1592536012000,-4.53728599747668e-05,-1.71386572878864,0.00553678309999972,-0.102113658199999,-0.590316668,-3.0200073454,13.0968981088,50.5722755012,-0.965721527079056,2137,6,14,214438.56,27965.62,2.1746815438,8.1476339024,-0.280155642,3.44708934,D,5,06/18/2020 23:06:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2138,214553.65,6,-0.2800030518,3.44205386,14,28080.71,2.1691447607,2.1836312386,8.2497475606,8.1784620297,1592536127000,-4.37525414892675e-05,-1.77732704727269,0.0144864778999998,-0.0712855308999991,-0.5813669732,-2.9891792181,13.1058478036,50.6031036285,-0.96378558525997,2138,6,14,214553.65,28080.71,2.1836312386,8.1784620297,-0.2800030518,3.44205386,D,5,06/18/2020 23:08:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2139,214673.15,6,-0.280155642,3.43701839,14,28200.21,2.1691447607,2.1929238833,8.2497475606,8.2104249403,1592536247000,-4.21378242677837e-05,-1.84543740703451,0.0237791226000001,-0.0393226203000001,-0.5720743285,-2.9572163075,13.1151404483,50.6350665391,-0.962900093616256,2139,6,14,214673.15,28200.21,2.1929238833,8.2104249403,-0.280155642,3.43701839,D,5,06/18/2020 23:10:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2140,214803.82,6,-0.2795452811,3.43198291,14,28330.88,2.1691447607,2.2030851593,8.2497475606,8.2453247988,1592536377000,-3.8535853677199e-05,-2.01793592666432,0.0339403986,-0.00442276179999901,-0.5619130525,-2.922316449,13.1253017243,50.6699663976,-0.959394627306346,2140,6,14,214803.82,28330.88,2.2030851593,8.2453247988,-0.2795452811,3.43198291,D,5,06/18/2020 23:12:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,214934.67,6,-0.280155642,3.42687114,14,28461.73,2.1691447607,2.2132604147,8.2497475606,8.2802212466,1592536508000,-3.90658769583481e-05,-1.99055423072633,0.0441156540000001,0.0304736860000006,-0.5517377971,-2.8874200012,13.1354769797,50.7048628454,-0.960057284277972,2141,6,14,214934.67,28461.73,2.2132604147,8.2802212466,-0.280155642,3.42687114,D,5,06/18/2020 23:15:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2142,215063.87,6,-0.2796978714,3.42183566,14,28590.93,2.1691447607,2.2233073561,8.2497475606,8.3146269418,1592536637000,-3.89743034055753e-05,-1.99523012701894,0.0541625953999998,0.0648793812000008,-0.5416908557,-2.853014306,13.1455239211,50.7392685406,-0.957080150382614,2142,6,14,215063.87,28590.93,2.2233073561,8.3146269418,-0.2796978714,3.42183566,D,5,06/18/2020 23:17:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2143,215185.59,6,-0.2800030518,3.41680018,14,28712.65,2.1691447607,2.2327726401,8.2497475606,8.3469927116,1592536759000,-4.13693723299379e-05,-1.87971831880987,0.0636278793999998,0.097245151000001,-0.5322255717,-2.8206485362,13.1549892051,50.7716343104,-0.956714477790789,2143,6,14,215185.59,28712.65,2.2327726401,8.3469927116,-0.2800030518,3.41680018,D,5,06/18/2020 23:19:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2144,215296.02,6,-0.2796978714,3.41176471,14,28823.08,2.1691447607,2.2413599777,8.2497475606,8.3763134241,1592536869000,-4.55987503395859e-05,-1.70536962785988,0.0722152170000001,0.1265658635,-0.5236382341,-2.7913278237,13.1635765427,50.8009550229,-0.954263327104638,2144,6,14,215296.02,28823.08,2.2413599777,8.3763134241,-0.2796978714,3.41176471,D,5,06/18/2020 23:21:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,215399.27,6,-0.2800030518,3.40672923,14,28926.33,2.1691447607,2.2493889703,8.2497475606,8.4036871518,1592536973000,-4.87697820823253e-05,-1.59448406110237,0.0802442096,0.1539395912,-0.5156092415,-2.763954096,13.1716055353,50.8283287506,-0.953894581056264,2145,6,14,215399.27,28926.33,2.2493889703,8.4036871518,-0.2800030518,3.40672923,D,5,06/18/2020 23:22:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,215492.45,6,-0.2800030518,3.40169375,14,29019.51,2.1691447607,2.2566349105,8.2497475606,8.4283545398,1592537066000,-5.40403520068518e-05,-1.43897705879106,0.0874901497999998,0.178606979200001,-0.5083633013,-2.739286708,13.1788514755,50.8529961386,-0.952484631288986,2146,6,14,215492.45,29019.51,2.2566349105,8.4283545398,-0.2800030518,3.40169375,D,5,06/18/2020 23:24:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2147,215576.59,6,-0.280155642,3.39665827,14,29103.65,2.1691447607,2.2631778706,8.2497475606,8.450595706,1592537150000,-5.98464463988709e-05,-1.29937167856867,0.0940331098999998,0.2008481454,-0.5018203412,-2.7170455418,13.1853944356,50.8752373048,-0.951592978286459,2147,6,14,215576.59,29103.65,2.2631778706,8.450595706,-0.280155642,3.39665827,D,5,06/18/2020 23:25:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,215652.23,6,-0.2798504616,3.3916228,14,29179.29,2.1691447607,2.2690598387,8.2497475606,8.4705606279,1592537226000,-6.65715230036915e-05,-1.16810706845646,0.099915078,0.2208130673,-0.4959383731,-2.6970806199,13.1912764037,50.8952022267,-0.949147206153084,2148,6,14,215652.23,29179.29,2.2690598387,8.4705606279,-0.2798504616,3.3916228,D,5,06/18/2020 23:27:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2149,215722.39,6,-0.2800030518,3.38651102,14,29249.45,2.1691447607,2.2745156625,8.2497475606,8.4890517686,1592537296000,-7.2858893956667e-05,-1.06730410933182,0.1053709018,0.239304208,-0.4904825493,-2.6785894792,13.1967322275,50.9136933674,-0.948233420554331,2149,6,14,215722.39,29249.45,2.2745156625,8.4890517686,-0.2800030518,3.38651102,D,5,06/18/2020 23:28:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,215787.37,6,-0.2796978714,3.38147555,14,29314.43,2.1691447607,2.2795686817,8.2497475606,8.506151973,1592537361000,-7.74926131117444e-05,-1.00348511658302,0.110423921,0.2564044124,-0.4854295301,-2.6614892748,13.2017852467,50.9307935718,-0.945791513526144,2150,6,14,215787.37,29314.43,2.2795686817,8.506151973,-0.2796978714,3.38147555,D,5,06/18/2020 23:29:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,215845.68,6,-0.2800030518,3.37644007,14,29372.74,2.1691447607,2.2841030234,8.2497475606,8.5214737644,1592537419000,-8.63570571085627e-05,-0.900478544249875,0.1149582627,0.2717262038,-0.4808951884,-2.6461674834,13.2063195884,50.9461153632,-0.945413523819806,2151,6,14,215845.68,29372.74,2.2841030234,8.5214737644,-0.2800030518,3.37644007,D,5,06/18/2020 23:30:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,215898.98,6,-0.2795452811,3.37140459,14,29426.04,2.1691447607,2.2882477718,8.2497475606,8.5354581948,1592537472000,-9.44742964352428e-05,-0.82310889925088,0.1191030111,0.285710634200001,-0.47675044,-2.632183053,13.2104643368,50.9600997936,-0.94246024381338,2152,6,14,215898.98,29426.04,2.2882477718,8.5354581948,-0.2795452811,3.37140459,D,5,06/18/2020 23:31:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,215947.52,6,-0.2800030518,3.36629282,14,29474.58,2.1691447607,2.2920223752,8.2497475606,8.5481746708,1592537521000,-0.000105310465595432,-0.738414169651623,0.1228776145,0.2984271102,-0.4729758366,-2.619466577,13.2142389402,50.9728162696,-0.942572262852428,2153,6,14,215947.52,29474.58,2.2920223752,8.5481746708,-0.2800030518,3.36629282,D,5,06/18/2020 23:32:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2154,215992.57,6,-0.2800030518,3.36125734,14,29519.63,2.1691447607,2.2955255784,8.2497475606,8.559959064,1592537566000,-0.000111775360710281,-0.695703924948414,0.1263808177,0.3102115034,-0.4694726334,-2.6076821838,13.2177421434,50.9846006628,-0.94116231308515,2154,6,14,215992.57,29519.63,2.2955255784,8.559959064,-0.2800030518,3.36125734,D,5,06/18/2020 23:32:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155,216033.29,6,-0.2798504616,3.35622187,14,29560.35,2.1691447607,2.2986920852,8.2497475606,8.5705948561,1592537607000,-0.000123660854616885,-0.628840366440413,0.1295473245,0.3208472955,-0.4663061266,-2.5970463917,13.2209086502,50.9952364549,-0.939240239551515,2155,6,14,216033.29,29560.35,2.2986920852,8.5705948561,-0.2798504616,3.35622187,D,5,06/18/2020 23:33:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,216071.62,6,-0.2803082322,3.35118639,14,29598.68,2.1691447607,2.3016727326,8.2497475606,8.580591311,1592537645000,-0.000131371771458434,-0.591929150746521,0.1325279719,0.3308437504,-0.4633254792,-2.5870499368,13.2238892976,51.0052329098,-0.9393651327536,2156,6,14,216071.62,29598.68,2.3016727326,8.580591311,-0.2803082322,3.35118639,D,5,06/18/2020 23:34:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,216106.76,6,-0.2798504616,3.34615091,14,29633.82,2.1691447607,2.3044053135,8.2497475606,8.5897420232,1592537680000,-0.000143297666476895,-0.54266542613614,0.1352605528,0.3399944626,-0.4605928983,-2.5778992246,13.2266218785,51.014383622,-0.93642187674676,2157,6,14,216106.76,29633.82,2.3044053135,8.5897420232,-0.2798504616,3.34615091,D,5,06/18/2020 23:34:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2158,216139.75,6,-0.2800030518,3.34111543,14,29666.81,2.1691447607,2.3069706993,8.2497475606,8.59831994,1592537713000,-0.000152636556532328,-0.509462017523398,0.1378259386,0.3485723794,-0.4580275125,-2.5693213078,13.2291872643,51.0229615388,-0.935522516816069,2158,6,14,216139.75,29666.81,2.3069706993,8.59831994,-0.2800030518,3.34111543,D,5,06/18/2020 23:35:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,216170.61,6,-0.2798504616,3.33607996,14,29697.67,2.1691447607,2.3093704551,8.2497475606,8.6063319449,1592537744000,-0.000163171419313091,-0.476570369796505,0.1402256944,0.356584384300001,-0.4556277567,-2.5613093029,13.2315870201,51.0309735437,-0.93360351674051,2159,6,14,216170.61,29697.67,2.3093704551,8.6063319449,-0.2798504616,3.33607996,D,5,06/18/2020 23:35:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,216199.12,6,-0.2798504616,3.33104448,14,29726.18,2.1691447607,2.3115874643,8.2497475606,8.6137227261,1592537773000,-0.000176621536302997,-0.440277629938086,0.1424427036,0.363975165500001,-0.4534107475,-2.5539185217,13.2338040293,51.0383643249,-0.932194335338132,2160,6,14,216199.12,29726.18,2.3115874643,8.6137227261,-0.2798504616,3.33104448,D,5,06/18/2020 23:36:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,216226.32,6,-0.280155642,3.326009,14,29753.38,2.1691447607,2.3137026106,8.2497475606,8.6207631889,1592537800000,-0.000185127941176395,-0.420048595168583,0.1445578499,0.3710156283,-0.4512956012,-2.5468780589,13.2359191756,51.0454047877,-0.931800186692778,2161,6,14,216226.32,29753.38,2.3137026106,8.6207631889,-0.280155642,3.326009,D,5,06/18/2020 23:36:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2162,216251.4,6,-0.280155642,3.32097353,14,29778.46,2.1691447607,2.3156529047,8.2497475606,8.6272451228,1592537825000,-0.000200776315789582,-0.387311234105295,0.146508144,0.3774975622,-0.4493453071,-2.540396125,13.2378694697,51.0518867216,-0.930389471362156,2162,6,14,216251.4,29778.46,2.3156529047,8.6272451228,-0.280155642,3.32097353,D,5,06/18/2020 23:37:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,216275.52,6,-0.2796978714,3.31586175,14,29802.58,2.1691447607,2.3175285513,8.2497475606,8.6334695493,1592537849000,-0.000211931177446144,-0.366926315295313,0.1483837906,0.383721988700001,-0.4474696605,-2.5341716985,13.2397451163,51.0581111481,-0.927439473331679,2163,6,14,216275.52,29802.58,2.3175285513,8.6334695493,-0.2796978714,3.31586175,D,5,06/18/2020 23:37:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2164,216298.37,6,-0.2800030518,3.31074998,14,29825.43,2.1691447607,2.3193054216,8.2497475606,8.6393571211,1592537872000,-0.00022370984682706,-0.347603726302365,0.1501606609,0.3896095605,-0.4456927902,-2.5282841267,13.2415219866,51.0639987199,-0.927020098146789,2164,6,14,216298.37,29825.43,2.3193054216,8.6393571211,-0.2800030518,3.31074998,D,5,06/18/2020 23:37:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2165,216320.25,6,-0.2798504616,3.3057145,14,29847.31,2.1691447607,2.3210068759,8.2497475606,8.6449860723,1592537894000,-0.000230140767824452,-0.337893170065391,0.1518621152,0.395238511700001,-0.4439913359,-2.5226551755,13.2432234409,51.0696276711,-0.925105728742813,2165,6,14,216320.25,29847.31,2.3210068759,8.6449860723,-0.2798504616,3.3057145,D,5,06/18/2020 23:38:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2166,216340.3,6,-0.280155642,3.30067903,14,29867.36,2.1691447607,2.3225660186,8.2497475606,8.6501363137,1592537914000,-0.000251145635910378,-0.309632010517317,0.1534212579,0.4003887531,-0.4424321932,-2.5175049341,13.2447825836,51.0747779125,-0.924703852685587,2166,6,14,216340.3,29867.36,2.3225660186,8.6501363137,-0.280155642,3.30067903,D,5,06/18/2020 23:38:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2167,216360.02,6,-0.2800030518,3.29556725,14,29887.08,2.1691447607,2.3240994998,8.2497475606,8.6551940993,1592537934000,-0.000259218052738322,-0.29998967091682,0.1549547391,0.4054465387,-0.440898712,-2.5124471485,13.2463160648,51.0798356981,-0.922768887412134,2167,6,14,216360.02,29887.08,2.3240994998,8.6551940993,-0.2800030518,3.29556725,D,5,06/18/2020 23:38:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2168,216378.55,6,-0.2806134127,3.29053178,14,29905.61,2.1691447607,2.3255404406,8.2497475606,8.6599393194,1592537952000,-0.000271746896923932,-0.286158154055171,0.1563956799,0.4101917588,-0.4394577712,-2.5077019284,13.2477570056,51.0845809182,-0.923367352383606,2168,6,14,216378.55,29905.61,2.3255404406,8.6599393194,-0.2806134127,3.29053178,D,5,06/18/2020 23:39:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2169,216396.41,6,-0.2804608225,3.2854963,14,29923.47,2.1691447607,2.3269292795,8.2497475606,8.6645059044,1592537970000,-0.000281941769316651,-0.275810627785359,0.1577845188,0.414758343800001,-0.4380689323,-2.5031353434,13.2491458445,51.0891475032,-0.921452994618707,2169,6,14,216396.41,29923.47,2.3269292795,8.6645059044,-0.2804608225,3.2854963,D,5,06/18/2020 23:39:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2170,216413.27,6,-0.2803082322,3.28046082,14,29940.33,2.1691447607,2.3282403512,8.2497475606,8.6688101252,1592537987000,-0.000298664294187679,-0.260366777347934,0.1590955905,0.419062564600001,-0.4367578606,-2.4988311226,13.2504569162,51.093451724,-0.919540173255562,2170,6,14,216413.27,29940.33,2.3282403512,8.6688101252,-0.2803082322,3.28046082,D,5,06/18/2020 23:39:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,216429.18,6,-0.2800030518,3.27534905,14,29956.24,2.1691447607,2.329477548,8.2497475606,8.6728656438,1592538003000,-0.000321292897548645,-0.242029042777744,0.1603327873,0.4231180832,-0.4355206638,-2.494775604,13.251694113,51.0975072426,-0.917107729710231,2171,6,14,216429.18,29956.24,2.329477548,8.6728656438,-0.2800030518,3.27534905,D,5,06/18/2020 23:40:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2172,216445.15,6,-0.280155642,3.27031357,14,29972.21,2.1691447607,2.3307194252,8.2497475606,8.6769301863,1592538019000,-0.000315308703819645,-0.246625386259105,0.1615746645,0.4271826257,-0.4342787866,-2.4907110615,13.2529359902,51.1015717851,-0.916196797744662,2172,6,14,216445.15,29972.21,2.3307194252,8.6769301863,-0.280155642,3.27031357,D,5,06/18/2020 23:40:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2173,216459.73,6,-0.2793926909,3.2652781,14,29986.79,2.1691447607,2.3318531938,8.2497475606,8.6806351576,1592538033000,-0.000345368312756796,-0.225156460072421,0.1627084331,0.430887597,-0.433145018,-2.4870060902,13.2540697588,51.1052767564,-0.912294834895839,2173,6,14,216459.73,29986.79,2.3318531938,8.6806351576,-0.2793926909,3.2652781,D,5,06/18/2020 23:40:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2174,216474.39,6,-0.2798504616,3.26016632,14,30001.45,2.1691447607,2.3329932046,8.2497475606,8.6843548006,1592538048000,-0.000348688949522428,-0.223016405244429,0.1638484439,0.43460724,-0.4320050072,-2.4832864472,13.2552097696,51.1089963994,-0.912359049544773,2174,6,14,216474.39,30001.45,2.3329932046,8.6843548006,-0.2798504616,3.26016632,D,5,06/18/2020 23:40:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,216488.61,6,-0.2796978714,3.25513085,14,30015.67,2.1691447607,2.3340989861,8.2497475606,8.6879571067,1592538062000,-0.000354111814346698,-0.219598468464652,0.1649542254,0.438209546100001,-0.4308992257,-2.4796841411,13.2563155511,51.1125987055,-0.910453169873473,2175,6,14,216488.61,30015.67,2.3340989861,8.6879571067,-0.2796978714,3.25513085,D,5,06/18/2020 23:41:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
